Màu Mắt,Kiểu Mắt,Màu Tóc Tự Nhiên,Màu Da,Kiểu Mũi,Kiểu Tóc,Kiểu Môi,Râu Tóc Lông,Chủng Tộc
Đen,Nhỏ,Đen,17,Thấp,Thẳng,Dày,Rậm,6
Nâu,To,Nâu,19,Thấp,Thẳng,Dày,Thưa,6
Đen,To,Nâu,22,Thấp,Lượn sóng,Vừa,Thưa,7
Nâu,To,Đen,15,Gãy,Xoăn,Vừa,Thưa,5
Lam,Nhỏ,Đen,21,Cao,Thẳng,Dày,Rậm,5
Nâu,Vừa,Nâu,17,Gãy,Thẳng,Vừa,Rậm,6
Đen,To,Đen,12,Gãy,Xoăn,Vừa,Rậm,4
Đen,Vừa,Vàng,32,Gãy,Thẳng,Vừa,Rậm,3
Đen,Nhỏ,Vàng,29,Cao,Thẳng,Vừa,Thưa,7
Đen,Nhỏ,Đen,24,Lỗ mũi to,Xoăn,Mỏng,Thưa,1
Lam,To,Nâu,36,Lỗ mũi to,Thẳng,Mỏng,Thưa,3
Nâu,To,Nâu,17,Gãy,Xoăn,Vừa,Rậm,4
Nâu,Nhỏ,Đen,19,Gãy,Xoăn,Mỏng,Thưa,6
Lam,Nhỏ,Đen,27,Cao,Lượn sóng,Mỏng,Rậm,2
Nâu,To,Đen,22,Thấp,Thẳng,Vừa,Thưa,6
Nâu,Nhỏ,Nâu,24,Thấp,Xoăn,Dày,Rậm,7
Nâu,Nhỏ,Đen,33,Thấp,Thẳng,Vừa,Rậm,7
Lam,To,Đen,17,Cao,Xoăn,Dày,Thưa,5
Đen,To,Nâu,25,Thấp,Thẳng,Mỏng,Thưa,3
Đen,To,Nâu,24,Thấp,Xoăn,Vừa,Thưa,6
Đen,To,Nâu,12,Thấp,Xoăn,Vừa,Rậm,3
Nâu,To,Vàng,23,Thấp,Xoăn,Dày,Thưa,5
Nâu,Nhỏ,Đen,30,Lỗ mũi to,Xoăn,Dày,Thưa,1
Đen,Nhỏ,Nâu,21,Cao,Xoăn,Vừa,Rậm,4
Vàng,To,Nâu,6,Cao,Thẳng,Mỏng,Thưa,4
Nâu,To,Nâu,23,Thấp,Thẳng,Mỏng,Rậm,6
Xám,Nhỏ,Nâu,19,Cao,Lượn sóng,Dày,Thưa,4
Nâu,Nhỏ,Vàng,23,Thấp,Xoăn,Vừa,Thưa,5
Đen,To,Đen,25,Thấp,Xoăn,Vừa,Rậm,1
Xám,To,Đen,16,Lỗ mũi to,Xoăn,Mỏng,Rậm,4
Đen,To,Đen,11,Cao,Lượn sóng,Mỏng,Thưa,4
Đen,To,Nâu,13,Gãy,Thẳng,Mỏng,Rậm,4
Đen,To,Đen,29,Thấp,Thẳng,Mỏng,Rậm,4
Đen,Nhỏ,Vàng,15,Cao,Lượn sóng,Dày,Rậm,1
Nâu,Nhỏ,Đen,28,Thấp,Xoăn,Mỏng,Thưa,6
Đen,To,Đen,12,Gãy,Lượn sóng,Vừa,Thưa,4
Đen,Nhỏ,Vàng,23,Thấp,Thẳng,Dày,Rậm,6
Đen,To,Nâu,21,Lỗ mũi to,Xoăn,Dày,Thưa,1
Lam,Nhỏ,Đen,24,Cao,Xoăn,Vừa,Thưa,5
Xám,Vừa,Nâu,17,Gãy,Thẳng,Vừa,Thưa,4
Nâu,Nhỏ,Đen,24,Gãy,Thẳng,Mỏng,Rậm,7
Nâu,To,Nâu,24,Thấp,Thẳng,Mỏng,Rậm,4
Đen,To,Đen,25,Cao,Lượn sóng,Mỏng,Thưa,3
Nâu,To,Nâu,17,Cao,Xoăn,Mỏng,Thưa,4
Đen,To,Đen,20,Thấp,Xoăn,Mỏng,Rậm,5
Đen,To,Đen,20,Cao,Thẳng,Vừa,Rậm,6
Đen,Nhỏ,Đen,21,Thấp,Xoăn,Mỏng,Rậm,6
Lam,To,Nâu,20,Thấp,Xoăn,Vừa,Thưa,4
Nâu,To,Đen,20,Thấp,Thẳng,Dày,Thưa,4
Lam,Nhỏ,Nâu,14,Gãy,Xoăn,Vừa,Thưa,5
Nâu,Vừa,Nâu,18,Cao,Xoăn,Mỏng,Rậm,3
Nâu,To,Nâu,26,Cao,Xoăn,Mỏng,Rậm,1
Nâu,To,Đen,17,Lỗ mũi to,Thẳng,Vừa,Rậm,4
Đen,To,Nâu,30,Thấp,Xoăn,Vừa,Thưa,1
Đen,Vừa,Nâu,24,Cao,Thẳng,Dày,Thưa,1
Đen,Nhỏ,Nâu,23,Thấp,Thẳng,Mỏng,Rậm,2
Nâu,To,Nâu,17,Thấp,Xoăn,Vừa,Thưa,3
Lam,To,Đen,1,Thấp,Thẳng,Mỏng,Thưa,4
Đen,To,Đen,25,Lỗ mũi to,Xoăn,Vừa,Thưa,7
Đen,To,Nâu,21,Cao,Thẳng,Dày,Rậm,7
Nâu,Nhỏ,Đen,27,Gãy,Thẳng,Dày,Rậm,1
Đen,To,Đen,16,Gãy,Xoăn,Dày,Rậm,3
